,insee_code,group
1870,03211,0
1871,03212,3
1872,03213,3
1873,03214,4
1874,03215,3
1875,03216,0
1876,03217,3
1877,03218,3
1878,03219,3
1879,03220,3
1880,03221,3
1881,03222,4
1882,03223,3
1883,03224,0
1884,03225,3
1885,03226,3
1886,03227,3
1887,03228,3
1888,03229,3
1889,03230,4
1890,03231,1
1891,03232,0
1892,03233,3
1893,03234,3
1894,03235,4
1895,03236,3
1896,03236,4
1897,03236,3
1898,03237,4
1899,03238,2
1900,03239,0
1901,03240,3
1902,03241,3
1903,03242,4
1904,03243,3
1905,03244,3
1906,03245,1
1907,03246,4
1908,03247,0
1909,03248,4
1910,03249,3
1911,03250,3
1912,03251,3
1913,03252,3
1914,03253,3
1915,03254,3
1916,03254,0
1917,03254,3
1918,03254,3
1919,03254,3
1920,03255,4
1921,03256,3
1922,03257,3
1923,03258,3
1924,03259,4
1925,03260,4
1926,03261,0
1927,03262,0
1928,03262,3
1929,03263,3
1930,03264,2
1931,03264,0
1932,03265,3
1933,03266,4
1934,03267,3
1935,03268,3
1936,03269,1
1937,03270,3
1938,03271,3
1939,03272,4
1940,03273,0
1941,03274,3
1942,03275,3
1943,03275,3
1944,03276,0
1945,03277,3
1946,03278,1
1947,03279,4
1948,03280,3
1949,03281,3
1950,03282,0
1951,03283,0
1952,03284,4
1953,03285,3
1954,03286,0
1955,03287,3
1956,03288,4
1957,03289,4
1958,03290,0
1959,03291,3
1960,03292,0
1961,03293,4
1962,03294,3
1963,03295,3
1964,03296,4
1965,03297,3
1966,03298,3
1967,03298,3
1968,03298,4
1969,03299,4
1970,03300,0
1971,03301,4
1972,03302,3
1973,03303,0
1974,03304,3
1975,03304,0
1976,03305,4
1977,03306,0
1978,03306,0
1979,03307,0
1980,03308,0
1981,03309,3
1982,03310,1
1983,03310,1
1984,03310,1
1985,03310,1
1986,03310,2
1987,03310,0
1988,03310,0
1989,03310,0
1990,03310,0
1991,03310,1
1992,03310,1
1993,03310,2
1994,03310,1
1995,03310,0
1996,03310,4
1997,03310,3
1998,03310,1
1999,03311,3
2000,03312,0
2001,03313,3
2002,03314,0
2003,03315,3
2004,03316,3
2005,03317,3
2006,03319,3
2007,03320,0
2008,03321,0
2009,03321,0
2010,03321,0
2011,03321,0
2012,03321,0
2013,03321,0
2014,03321,0
2015,03321,0
2016,03321,2
2017,03321,0
2018,03321,0
2019,03321,0
2020,04001,0
2021,04004,4
2022,04005,0
2023,04006,3
2024,04007,4
2025,04008,3
2026,04009,0
2027,04012,0
2028,04013,0
2029,04016,0
2030,04017,2
2031,04018,3
2032,04019,3
2033,04020,4
2034,04021,0
2035,04022,4
2036,04023,0
2037,04024,0
2038,04025,0
2039,04026,4
2040,04027,4
2041,04028,0
2042,04030,4
2043,04031,4
2044,04032,3
2045,04033,0
2046,04033,4
2047,04034,4
2048,04035,4
2049,04036,0
2050,04036,0
2051,04037,4
2052,04039,0
2053,04040,0
2054,04041,3
2055,04042,0
2056,04043,0
2057,04045,0
2058,04046,4
2059,04047,3
2060,04049,4
2061,04049,0
2062,04049,0
2063,04049,0
2064,04050,0
2065,04051,4
2066,04053,3
2067,04054,4
2068,04055,4
2069,04057,0
2070,04058,3
2071,04059,0
2072,04061,3
2073,04062,4
2074,04063,4
2075,04065,0
2076,04066,3
2077,04067,4
2078,04068,3
2079,04069,4
2080,04070,0
2081,04070,2
2082,04070,0
2083,04070,4
2084,04070,4
2085,04070,0
2086,04070,0
2087,04070,0
2088,04070,0
2089,04070,0
2090,04070,0
2091,04070,0
2092,04072,4
2093,04073,1
2094,04074,0
2095,04075,0
2096,04076,4
2097,04077,4
2098,04079,4
2099,04081,1
2100,04081,0
2101,04084,0
2102,04085,3
2103,04086,1
2104,04087,0
2105,04088,0
2106,04088,0
2107,04088,0
2108,04088,0
2109,04090,0
2110,04091,3
2111,04092,4
2112,04093,4
2113,04094,3
2114,04094,4
2115,04095,0
2116,04096,3
2117,04097,4
2118,04099,0
2119,04101,0
2120,04102,4
2121,04104,2
2122,04106,0
2123,04107,0
2124,04108,4
2125,04109,4
2126,04110,4
2127,04111,0
2128,04112,2
2129,04112,0
2130,04112,0
2131,04112,0
2132,04112,0
2133,04112,0
2134,04112,3
2135,04112,0
2136,04112,0
2137,04112,0
2138,04112,3
2139,04112,0
2140,04112,0
2141,04112,3
2142,04112,0
2143,04112,3
2144,04113,3
2145,04115,4
2146,04116,2
2147,04116,4
2148,04116,4
2149,04116,0
2150,04118,0
2151,04120,3
2152,04120,1
2153,04121,4
2154,04122,0
2155,04123,3
2156,04124,4
2157,04124,2
2158,04126,1
2159,04127,0
2160,04128,0
2161,04129,0
2162,04130,0
2163,04132,4
2164,04133,3
2165,04133,0
2166,04134,4
2167,04135,0
2168,04136,3
2169,04136,4
2170,04137,2
2171,04138,3
2172,04139,3
2173,04140,0
2174,04141,0
2175,04142,0
2176,04143,4
2177,04143,3
2178,04143,4
2179,04143,3
2180,04144,0
2181,04144,2
2182,04145,4
2183,04148,4
2184,04149,0
2185,04149,4
2186,04150,3
2187,04151,0
2188,04152,1
2189,04152,3
2190,04152,3
2191,04152,3
2192,04154,3
2193,04155,3
2194,04156,3
2195,04157,3
2196,04158,4
2197,04159,1
2198,04160,0
2199,04161,3
2200,04162,0
2201,04163,4
2202,04164,3
2203,04166,3
2204,04167,4
2205,04169,3
2206,04170,4
2207,04171,0
2208,04172,4
2209,04173,3
2210,04174,3
2211,04175,0
2212,04176,1
2213,04177,3
2214,04178,0
2215,04179,0
2216,04180,0
2217,04181,0
2218,04182,4
2219,04183,3
2220,04184,0
2221,04186,4
2222,04187,0
2223,04188,4
2224,04189,4
2225,04190,4
2226,04191,3
2227,04192,0
2228,04192,0
2229,04193,0
2230,04194,4
2231,04195,3
2232,04197,0
2233,04197,4
2234,04199,4
2235,04200,0
2236,04201,3
2237,04202,4
2238,04203,3
2239,04204,3
2240,04205,3
2241,04206,0
2242,04207,3
2243,04208,0
2244,04209,3
2245,04209,0
2246,04209,0
2247,04209,0
2248,04209,3
2249,04210,3
2250,04211,3
2251,04214,4
2252,04216,4
2253,04217,0
2254,04218,3
2255,04219,3
2256,04220,3
2257,04222,0
2258,04224,0
2259,04226,3
2260,04227,0
2261,04228,1
2262,04229,0
2263,04230,3
2264,04230,4
2265,04230,3
2266,04231,3
2267,04233,3
2268,04234,4
2269,04235,0
2270,04236,0
2271,04236,3
2272,04237,0
2273,04240,3
2274,04241,0
2275,04242,4
2276,04242,4
2277,04242,4
2278,04244,3
2279,04245,0
2280,04245,3
2281,05001,0
2282,05003,0
2283,05004,3
2284,05006,0
2285,05007,0
2286,05008,4
2287,05009,0
2288,05010,4
2289,05011,4
2290,05012,0
2291,05013,0
2292,05014,2
2293,05016,0
2294,05017,4
2295,05017,4
2296,05018,0
2297,05019,0
2298,05021,4
2299,05022,3
2300,05023,0
2301,05023,0
2302,05023,0
2303,05023,0
2304,05023,0
2305,05023,0
2306,05024,4
2307,05025,0
2308,05026,1
2309,05027,4
2310,05028,3
2311,05029,3
2312,05031,0
2313,05032,0
2314,05033,0
2315,05035,1
2316,05036,0
2317,05037,1
2318,05038,0
2319,05039,3
2320,05040,3
2321,05040,4
2322,05040,0
2323,05043,3
2324,05044,3
2325,05045,3
2326,05046,0
2327,05046,0
2328,05046,0
2329,05047,2
2330,05048,0
2331,05049,0
2332,05050,4
2333,05051,0
2334,05052,0
2335,05053,4
2336,05054,4
2337,05055,0
2338,05056,3
2339,05057,3
2340,05058,0
2341,05059,3
2342,05060,0
2343,05061,0
2344,05061,0
2345,05061,0
2346,05061,0
2347,05061,0
2348,05061,3
2349,05061,4
2350,05061,0
2351,05061,0
2352,05061,0
2353,05061,3
2354,05061,0
2355,05061,3
2356,05061,0
2357,05061,0
2358,05061,0
2359,05061,3
2360,05061,0
2361,05061,3
2362,05061,0
2363,05061,0
2364,05061,3
2365,05062,3
2366,05063,1
2367,05063,1
2368,05064,3
2369,05065,0
2370,05065,3
2371,05066,2
2372,05068,4
2373,05070,3
2374,05070,4
2375,05070,0
2376,05071,0
2377,05072,0
2378,05073,4
2379,05074,3
2380,05075,4
2381,05076,3
2382,05077,0
2383,05078,3
2384,05079,0
2385,05080,0
2386,05081,2
2387,05082,0
2388,05084,3
2389,05085,3
2390,05085,0
2391,05086,4
2392,05087,0
2393,05088,4
2394,05089,0
2395,05090,0
2396,05091,0
2397,05092,3
2398,05093,0
2399,05094,0
2400,05095,3
2401,05096,3
2402,05097,0
2403,05098,3
2404,05099,4
2405,05100,0
2406,05101,0
2407,05101,0
2408,05102,0
2409,05103,3
2410,05104,4
2411,05106,3
2412,05107,0
2413,05108,0
2414,05109,0
2415,05110,1
2416,05111,0
2417,05112,0
2418,05113,0
2419,05114,0
2420,05115,0
2421,05116,0
2422,05117,4
2423,05118,0
2424,05118,0
2425,05118,0
2426,05119,3
2427,05120,2
2428,05121,4
2429,05122,0
2430,05123,3
2431,05124,4
2432,05126,3
2433,05127,4
2434,05128,3
2435,05129,0
2436,05130,0
2437,05131,0
2438,05132,0
2439,05132,0
2440,05133,3
2441,05134,4
2442,05135,0
2443,05136,3
2444,05139,3
2445,05140,3
2446,05141,4
2447,05142,0
2448,05144,0
2449,05145,3
2450,05146,0
2451,05147,3
2452,05148,3
2453,05149,1
2454,05150,4
2455,05151,0
2456,05152,0
2457,05153,3
2458,05154,3
2459,05155,2
2460,05156,0
2461,05157,1
2462,05158,0
2463,05159,1
2464,05160,2
2465,05161,1
2466,05162,4
2467,05163,3
2468,05164,3
2469,05165,0
2470,05166,0
2471,05167,0
2472,05168,0
2473,05169,1
2474,05170,4
2475,05171,3
2476,05172,0
2477,05173,4
2478,05174,4
2479,05174,0
2480,05176,0
2481,05177,1
2482,05178,0
2483,05179,0
2484,05179,0
2485,05179,0
2486,05180,0
2487,05181,0
2488,05182,1
2489,05183,0
2490,05184,0
2491,05184,3
2492,06001,3
2493,06002,4
2494,06003,4
2495,06003,3
2496,06004,3
2497,06004,3
2498,06004,3
2499,06004,3
2500,06004,1
2501,06004,1
2502,06004,3
2503,06004,3
2504,06004,3
2505,06004,3
2506,06004,3
2507,06004,3
2508,06004,1
2509,06004,3
2510,06004,1
2511,06004,3
2512,06004,3
2513,06004,1
2514,06004,1
2515,06004,3
2516,06004,3
2517,06004,1
2518,06004,1
2519,06004,1
2520,06004,1
2521,06004,3
2522,06004,1
2523,06004,1
2524,06004,1
2525,06004,1
2526,06004,1
2527,06004,3
2528,06004,3
2529,06004,1
2530,06004,3
2531,06004,1
2532,06004,3
2533,06004,3
2534,06004,1
2535,06004,1
2536,06004,4
2537,06004,3
2538,06004,3
2539,06004,3
2540,06004,3
2541,06004,3
2542,06004,3
2543,06004,3
2544,06004,3
2545,06004,3
2546,06004,1
2547,06004,3
2548,06004,3
2549,06004,3
2550,06004,3
2551,06004,3
2552,06004,1
2553,06004,3
2554,06004,3
2555,06004,3
2556,06004,4
2557,06004,3
2558,06004,3
2559,06004,3
2560,06004,1
2561,06004,3
2562,06004,3
2563,06005,3
2564,06006,3
2565,06006,3
2566,06007,3
2567,06007,3
2568,06008,4
2569,06009,4
2570,06010,0
2571,06010,3
2572,06011,3
2573,06011,3
2574,06011,3
2575,06011,3
2576,06012,3
2577,06012,3
2578,06012,3
2579,06012,3
2580,06012,3
2581,06012,3
2582,06012,4
2583,06012,4
2584,06013,4
2585,06014,4
2586,06015,4
2587,06016,3
2588,06017,4
2589,06018,1
2590,06018,0
2591,06018,3
2592,06018,3
2593,06018,1
2594,06018,3
2595,06018,3
2596,06018,1
2597,06018,1
2598,06019,4
2599,06019,4
2600,06020,3
2601,06021,4
2602,06021,4
2603,06022,3
2604,06023,4
2605,06023,0
2606,06023,4
2607,06023,0
2608,06024,0
2609,06025,4
2610,06025,4
2611,06026,3
2612,06027,3
2613,06027,3
2614,06027,4
2615,06027,3
2616,06027,3
2617,06027,3
2618,06027,4
2619,06027,3
2620,06027,1
2621,06027,3
2622,06027,3
2623,06027,4
2624,06027,4
2625,06027,4
2626,06027,3
2627,06027,1
2628,06027,3
2629,06027,4
2630,06027,3
2631,06027,1
2632,06027,3
2633,06027,3
2634,06027,3
2635,06027,3
2636,06027,3
2637,06027,3
2638,06027,3
2639,06027,3
2640,06027,3
2641,06027,3
2642,06027,3
2643,06027,3
2644,06027,3
2645,06027,3
2646,06027,3
2647,06027,3
2648,06027,3
2649,06027,3
2650,06027,3
2651,06027,3
2652,06027,3
2653,06027,3
2654,06027,3
2655,06027,3
2656,06027,3
2657,06027,3
2658,06028,4
2659,06029,1
2660,06029,1
2661,06029,3
2662,06029,3
2663,06029,1
2664,06029,3
2665,06029,4
2666,06029,4
2667,06029,4
2668,06029,3
2669,06029,3
2670,06029,4
2671,06029,4
2672,06029,2
2673,06029,4
2674,06029,3
2675,06029,4
2676,06029,4
2677,06029,4
2678,06029,4
2679,06029,1
2680,06029,1
2681,06029,3
2682,06029,3
2683,06029,1
2684,06029,3
2685,06029,1
2686,06029,3
2687,06029,4
2688,06029,1
2689,06029,1
2690,06029,3
2691,06029,1
2692,06029,1
2693,06029,1
2694,06029,1
2695,06029,1
2696,06029,3
2697,06029,3
2698,06029,3
2699,06029,3
2700,06029,1
2701,06029,3
2702,06029,1
2703,06029,1
2704,06029,1
2705,06029,1
2706,06029,1
2707,06029,1
2708,06029,1
2709,06029,1
2710,06029,1
2711,06029,1
2712,06029,1
2713,06029,1
2714,06029,1
2715,06029,1
2716,06030,3
2717,06030,1
2718,06030,3
2719,06030,1
2720,06030,3
2721,06030,1
2722,06030,3
2723,06030,3
2724,06030,1
2725,06030,3
2726,06030,1
2727,06030,3
2728,06030,1
2729,06030,3
2730,06030,3
2731,06030,3
2732,06030,3
2733,06030,3
2734,06030,3
2735,06030,1
2736,06030,3
2737,06030,3
2738,06030,4
2739,06030,3
2740,06030,3
2741,06030,3
2742,06030,3
2743,06030,4
2744,06030,3
2745,06030,4
2746,06031,4
2747,06032,3
2748,06032,3
2749,06032,3
2750,06032,3
2751,06033,3
2752,06033,3
2753,06033,4
2754,06033,4
2755,06033,4
2756,06033,4
2757,06033,4
2758,06033,4
2759,06033,3
2760,06033,4
2761,06033,4
2762,06034,3
2763,06034,4
2764,06035,3
2765,06036,4
2766,06037,3
2767,06038,3
2768,06038,3
2769,06039,4
2770,06040,1
2771,06041,3
2772,06042,3
2773,06043,4
2774,06044,3
2775,06044,3
2776,06044,3
2777,06044,3
2778,06044,1
2779,06044,1
2780,06044,3
2781,06045,4
2782,06046,3
2783,06046,4
2784,06046,3
2785,06046,3
2786,06047,4
2787,06048,4
2788,06048,4
2789,06048,4
2790,06048,4
2791,06048,4
2792,06048,4
2793,06048,4
2794,06048,4
2795,06048,3
2796,06049,4
2797,06050,4
2798,06051,4
2799,06052,4
2800,06053,4
2801,06054,4
2802,06054,2
2803,06054,4
2804,06054,4
2805,06055,4
2806,06056,0
2807,06057,4
2808,06057,4
2809,06058,4
2810,06059,3
2811,06059,1
2812,06059,3
2813,06060,3
2814,06060,1
2815,06061,4
2816,06062,4
2817,06062,4
2818,06063,0
2819,06064,3
2820,06064,3
2821,06064,4
2822,06064,4
2823,06065,3
2824,06065,3
2825,06065,4
2826,06065,3
2827,06065,3
2828,06065,3
2829,06066,4
2830,06066,4
2831,06067,4
2832,06067,3
2833,06068,3
2834,06068,3
2835,06069,2
2836,06069,2
2837,06069,2
2838,06069,4
2839,06069,3
2840,06069,3
2841,06069,3
2842,06069,3
2843,06069,1
2844,06069,3
2845,06069,3
2846,06069,3
2847,06069,4
2848,06069,4
2849,06069,2
2850,06069,3
2851,06069,3
2852,06069,2
2853,06069,3
2854,06069,4
2855,06069,3
2856,06069,4
2857,06069,4
2858,06069,4
2859,06069,1
2860,06069,3
2861,06069,3
2862,06069,3
2863,06069,3
2864,06069,4
2865,06069,3
2866,06069,3
2867,06069,3
2868,06069,3
2869,06069,2
2870,06070,4
2871,06071,3
2872,06072,4
2873,06073,3
2874,06073,3
2875,06074,4
2876,06074,4
2877,06075,4
2878,06075,4
2879,06075,4
2880,06075,4
2881,06075,4
2882,06075,4
2883,06076,4
2884,06077,4
2885,06077,4
2886,06078,4
2887,06079,3
2888,06079,1
2889,06079,4
2890,06079,3
2891,06079,3
2892,06079,3
2893,06079,4
2894,06079,3
2895,06079,3
2896,06079,1
2897,06079,3
2898,06079,1
2899,06079,1
2900,06079,1
2901,06079,3
2902,06079,3
2903,06079,3
2904,06079,4
2905,06079,3
2906,06079,1
2907,06080,3
2908,06081,4
2909,06082,4
2910,06083,3
2911,06083,3
2912,06083,3
2913,06083,4
2914,06083,3
2915,06083,3
2916,06083,3
2917,06083,3
2918,06083,3
2919,06083,3
2920,06083,3
2921,06083,3
2922,06083,4
2923,06083,4
2924,06083,4
2925,06083,4
2926,06083,4
2927,06083,4
2928,06083,4
2929,06083,4
2930,06083,3
2931,06083,3
2932,06083,3
2933,06083,3
2934,06083,3
2935,06083,4
2936,06083,4
2937,06083,4
2938,06084,1
2939,06084,1
2940,06084,0
2941,06084,3
2942,06084,1
2943,06084,3
2944,06084,0
2945,06084,0
2946,06084,3
2947,06084,0
2948,06085,1
2949,06085,1
2950,06085,1
2951,06085,1
2952,06085,3
2953,06085,3
2954,06085,3
2955,06085,3
2956,06085,1
2957,06085,1
2958,06085,3
2959,06085,0
2960,06085,3
2961,06085,3
2962,06085,3
2963,06085,1
2964,06086,0
2965,06087,1
2966,06088,1
2967,06088,1
2968,06088,1
2969,06088,1
2970,06088,1
2971,06088,1
2972,06088,1
2973,06088,1
2974,06088,1
2975,06088,1
2976,06088,0
2977,06088,3
2978,06088,1
2979,06088,1
2980,06088,3
2981,06088,1
2982,06088,1
2983,06088,1
2984,06088,1
2985,06088,3
2986,06088,1
2987,06088,3
2988,06088,3
2989,06088,3
2990,06088,1
2991,06088,3
2992,06088,2
2993,06088,2
2994,06088,1
2995,06088,1
2996,06088,1
2997,06088,1
2998,06088,3
2999,06088,1
3000,06088,1
3001,06088,1
3002,06088,0
3003,06088,0
3004,06088,1
3005,06088,0
3006,06088,3
3007,06088,0
3008,06088,2
3009,06088,2
3010,06088,4
3011,06088,4
3012,06088,4
3013,06088,3
3014,06088,4
3015,06088,4
3016,06088,4
3017,06088,4
3018,06088,4
3019,06088,4
3020,06088,4
3021,06088,4
3022,06088,4
3023,06088,4
3024,06088,4
3025,06088,4
3026,06088,4
3027,06088,3
3028,06088,4
3029,06088,2
3030,06088,2
3031,06088,4
3032,06088,1
3033,06088,0
3034,06088,0
3035,06088,2
3036,06088,1
3037,06088,0
3038,06088,3
3039,06088,0
3040,06088,0
3041,06088,3
3042,06088,1
3043,06088,3
3044,06088,3
3045,06088,3
3046,06088,1
3047,06088,3
3048,06088,1
3049,06088,3
3050,06088,3
3051,06088,3
3052,06088,3
3053,06088,3
3054,06088,3
3055,06088,3
3056,06088,3
3057,06088,3
3058,06088,4
3059,06088,3
3060,06088,3
3061,06088,3
3062,06088,0
3063,06088,3
3064,06088,4
3065,06088,4
3066,06088,3
3067,06088,3
3068,06088,4
3069,06088,3
3070,06088,3
3071,06088,4
3072,06088,3
3073,06088,4
3074,06088,2
3075,06088,4
3076,06088,3
3077,06088,4
3078,06088,4
3079,06088,3
3080,06088,3
3081,06088,1
3082,06088,2
3083,06088,0
3084,06088,0
3085,06088,0
3086,06088,0
3087,06088,3
3088,06088,1
3089,06088,0
3090,06088,3
3091,06088,3
3092,06088,0
3093,06088,3
3094,06088,3
3095,06088,0
3096,06088,3
3097,06088,3
3098,06088,3
3099,06088,3
3100,06088,3
3101,06088,3
3102,06088,3
3103,06088,3
3104,06088,3
3105,06088,4
3106,06088,3
3107,06088,3
3108,06088,3
3109,06088,4
3110,06088,3
3111,06088,3
3112,06088,1
3113,06088,1
3114,06088,3
3115,06088,1
3116,06088,1
3117,06088,1
3118,06088,1
3119,06088,3
3120,06088,1
3121,06088,1
3122,06088,1
3123,06088,1
3124,06088,1
3125,06088,3
3126,06088,1
3127,06088,3
3128,06088,4
3129,06088,1
3130,06088,1
3131,06088,1
3132,06088,1
3133,06088,4
3134,06088,4
3135,06088,2
3136,06088,4
3137,06088,1
3138,06088,2
3139,06088,2
3140,06088,2
3141,06088,2
3142,06088,2
3143,06088,2
3144,06088,1
3145,06088,4
3146,06088,4
3147,06088,4
3148,06088,3
3149,06088,3
3150,06088,3
3151,06088,3
3152,06088,4
3153,06088,4
3154,06088,3
3155,06088,4
3156,06088,4
3157,06088,3
3158,06088,3
3159,06088,3
3160,06088,3
3161,06088,3
3162,06088,3
3163,06088,1
3164,06088,1
3165,06088,3
3166,06088,3
3167,06088,3
3168,06088,1
3169,06088,1
3170,06088,1
3171,06088,3
3172,06088,3
3173,06088,1
3174,06088,3
3175,06088,3
3176,06088,3
3177,06088,3
3178,06088,4
3179,06088,2
3180,06088,4
3181,06088,4
3182,06088,4
3183,06088,1
3184,06088,3
3185,06088,1
3186,06088,1
3187,06088,3
3188,06088,4
3189,06088,3
3190,06088,3
3191,06088,4
3192,06088,1
3193,06088,4
3194,06088,3
3195,06088,4
3196,06088,2
3197,06088,2
3198,06088,2
3199,06088,2
3200,06088,2
3201,06088,4
3202,06088,4
3203,06088,4
3204,06088,3
3205,06088,3
3206,06088,4
3207,06088,4
3208,06088,3
3209,06088,3
3210,06088,4
3211,06088,4
3212,06088,4
3213,06088,4
3214,06088,3
3215,06088,3
3216,06088,3
3217,06088,4
3218,06089,1
3219,06089,1
3220,06090,3
3221,06090,3
3222,06090,3
3223,06090,4
3224,06090,4
3225,06090,4
3226,06091,4
3227,06091,4
3228,06092,4
3229,06092,4
3230,06093,0
3231,06094,3
3232,06094,3
3233,06095,3
3234,06095,3
3235,06095,3
3236,06095,3
3237,06095,3
3238,06095,3
3239,06095,3
3240,06096,3
3241,06097,4
3242,06098,0
3243,06099,4
3244,06099,4
3245,06100,4
3246,06101,4
3247,06102,4
3248,06103,4
3249,06103,4
3250,06104,1
3251,06104,3
3252,06104,3
3253,06104,3
3254,06104,3
3255,06104,3
3256,06104,3
3257,06104,3
3258,06104,3
3259,06104,3
3260,06104,3
3261,06105,1
3262,06105,1
3263,06105,1
3264,06105,1
3265,06106,4
3266,06107,4
3267,06108,4
3268,06108,3
3269,06108,3
3270,06108,1
3271,06108,3
3272,06108,4
3273,06109,4
3274,06109,4
3275,06110,3
3276,06111,3
3277,06112,1
3278,06112,1
3279,06112,1
3280,06113,4
3281,06113,3
3282,06113,4
3283,06114,4
3284,06114,4
3285,06114,4
3286,06114,4
3287,06114,4
3288,06114,4
3289,06115,4
3290,06116,3
3291,06117,4
3292,06118,4
3293,06118,4
3294,06118,4
3295,06118,3
3296,06119,1
3297,06120,3
3298,06120,3
3299,06120,1
3300,06121,3
3301,06121,1
3302,06122,0
3303,06122,3
3304,06122,1
3305,06122,3
3306,06123,4
3307,06123,3
3308,06123,4
3309,06123,3
3310,06123,3
3311,06123,3
3312,06123,3
3313,06123,3
3314,06123,3
3315,06123,3
3316,06123,3
3317,06123,3
3318,06123,3
3319,06123,3
3320,06123,3
3321,06123,4
3322,06123,4
3323,06123,4
3324,06123,4
3325,06123,4
3326,06123,3
3327,06123,3
3328,06124,0
3329,06125,3
3330,06126,4
3331,06126,4
3332,06127,3
3333,06127,3
3334,06128,1
3335,06128,1
3336,06128,1
3337,06129,3
3338,06130,3
3339,06130,3
3340,06130,3
3341,06130,4
3342,06131,4
3343,06132,2
3344,06133,3
3345,06134,4
3346,06135,4
3347,06136,4
3348,06136,3
3349,06136,4
3350,06136,4
3351,06137,3
3352,06138,3
3353,06138,3
3354,06139,3
3355,06140,3
3356,06140,4
3357,06140,3
3358,06141,4
3359,06142,4
3360,06143,4
3361,06144,4
3362,06144,4
3363,06145,4
3364,06146,4
3365,06147,4
3366,06147,4
3367,06147,4
3368,06148,1
3369,06148,3
3370,06148,1
3371,06148,1
3372,06149,4
3373,06149,4
3374,06149,3
3375,06149,4
3376,06149,4
3377,06149,4
3378,06149,4
3379,06149,4
3380,06149,4
3381,06149,4
3382,06149,4
3383,06150,3
3384,06150,3
3385,06150,3
3386,06151,4
3387,06151,4
3388,06151,4
3389,06151,4
3390,06152,1
3391,06152,0
3392,06152,1
3393,06152,2
3394,06152,1
3395,06152,1
3396,06152,3
3397,06152,0
3398,06152,1
3399,06153,3
3400,06153,3
3401,06154,4
3402,06155,3
3403,06155,1
3404,06155,3
3405,06155,3
3406,06155,3
3407,06155,3
3408,06155,4
3409,06155,3
3410,06155,2
3411,06155,3
3412,06155,1
3413,06155,3
3414,06155,2
3415,06155,3
3416,06155,3
3417,06155,4
3418,06155,4
3419,06155,4
3420,06155,4
3421,06155,4
3422,06155,3
3423,06155,3
3424,06155,4
3425,06155,4
3426,06156,3
3427,06157,0
3428,06157,3
3429,06157,3
3430,06157,3
3431,06157,1
3432,06157,3
3433,06157,3
3434,06157,1
3435,06157,3
3436,06157,3
3437,06157,3
3438,06157,1
3439,06157,1
3440,06158,4
3441,06159,3
3442,06159,3
3443,06159,1
3444,06159,1
3445,06159,1
3446,06159,3
3447,06160,3
3448,06161,3
3449,06161,3
3450,06161,4
3451,06161,3
3452,06161,3
3453,06161,3
3454,06161,3
3455,06161,3
3456,06161,3
3457,06161,1
3458,06161,3
3459,06161,3
3460,06162,3
3461,06163,3
3462,06163,4
3463,06163,4
3464,07001,0
3465,07002,0
3466,07003,0
3467,07004,0
3468,07005,0
3469,07006,2
3470,07007,0
3471,07008,0
3472,07009,4
3473,07010,2
3474,07010,0
3475,07010,0
3476,07010,0
3477,07010,2
3478,07010,2
3479,07010,2
3480,07010,0
3481,07010,0
3482,07010,2
3483,07010,2
3484,07010,0
3485,07010,0
3486,07010,0
3487,07011,0
3488,07012,0
3489,07013,4
3490,07014,3
3491,07015,0
3492,07016,4
3493,07017,0
3494,07018,3
3495,07019,0
3496,07019,1
3497,07019,0
3498,07019,0
3499,07019,2
3500,07019,3
3501,07019,2
3502,07019,0
3503,07020,4
3504,07022,4
3505,07023,0
3506,07024,0
3507,07025,4
3508,07026,3
3509,07027,4
3510,07028,0
3511,07029,0
3512,07030,0
3513,07031,0
3514,07031,0
3515,07032,0
3516,07033,3
3517,07034,4
3518,07035,0
3519,07036,3
3520,07037,3
3521,07038,1
3522,07039,3
3523,07040,4
3524,07041,3
3525,07042,4
3526,07042,4
3527,07042,4
3528,07042,4
3529,07042,3
3530,07042,4
3531,07044,0
3532,07045,4
3533,07047,1
3534,07048,0
3535,07049,4
3536,07050,0
3537,07051,3
3538,07052,0
3539,07053,0
3540,07054,0
3541,07055,4
3542,07055,3
3543,07056,3
3544,07058,0
3545,07059,3
